Employee ID,Name,Department,Salary
14418,Chriss Kadhim,Quality Management,75145
14419,Ennio Katiyar,Production,56378
14420,Aiman Panangaden,Production,46682
14421,Ekawit Bharadwaj,Customer Service,82854
14421,Ekawit Bharadwaj,Marketing,82854
14422,Toshimo Gadepally,Production,99682
14423,Isaac Hasham,Production,63785
14424,Chikako Isard,Production,68798
14425,Jaber Piveteau,Development,61428
14427,Duangkaew Percebois,Finance,70918
14428,Zorica McFarlan,Sales,79316
14429,Marek Koblick,Sales,79582
14429,Marek Koblick,Marketing,79582
14430,Rayond Reinhart,Finance,56487
14431,Minghong Erman,Development,70329
14432,Tomoyuki Kalloufi,Sales,90241
14433,Serap Thibadeau,Development,45958
14434,Elvis Maginnis,Development,68263
14436,Aloke Gubsky,Production,88369
14437,Radoslaw Claffy,Development,54621
14438,Tokuyasu Gladwell,Customer Service,93270
14438,Tokuyasu Gladwell,Production,93270
14439,Raimond Woycyznski,Quality Management,113027
14440,Arnould Hempstead,Development,48739
14442,Qunsheng Koprowski,Sales,81407
14443,Kinh Barriga,Sales,81154
14444,Adil Trelles,Human Resources,43366
14445,Navin Jiafu,Human Resources,49871
14447,Prodip Denos,Customer Service,44565
14447,Prodip Denos,Production,44565
14448,Gita Scallan,Finance,57314
14449,Isaac Muntz,Development,68025
14451,Hirochika Tagansky,Production,52988
14452,Akeel Wallrath,Research,70499
14453,Jaewon Paciorek,Customer Service,59561
14455,Kwangyoen Sabnani,Marketing,79563
14456,Feiyu Rehfuss,Production,77811
14457,Erez Wynblatt,Development,66597
14457,Erez Wynblatt,Research,66597
14458,Minghong Linares,Development,83297
14459,Aruna Boreale,Development,48815
14460,Yagil Lueh,Production,84828
14461,Weicheng Hitomi,Sales,121213
14462,Marl Pietrzykowski,Finance,97421
14465,Sajjan Mitzlaff,Sales,113093
14467,Lena Broder,Production,47440
14468,Unal Ertl,Sales,72560
14469,Dannz Rusmann,Research,51343
14470,Moheb Merey,Production,45522
14471,Miomir Capobianchi,Development,89407
14472,Chinho Leuchs,Sales,66944
14473,Leszek Irland,Production,58864
14474,Taiji Ferretti,Production,62382
14474,Taiji Ferretti,Customer Service,62382
14476,Sastry Marrevee,Production,79199
14477,Frederique Coors,Finance,58173
14478,Munehiro Boissier,Sales,61831
14479,Thodoros Suessmith,Marketing,84546
14480,Irena Crabtree,Sales,92783
14481,Moti Lammel,Production,69659
14483,Supot Marrevee,Development,63018
14484,Gift Backhouse,Development,80716
14484,Gift Backhouse,Production,80716
14485,Shai Comte,Production,53289
14486,Indrajit Birdsall,Production,54275
14487,Jungsoon Molenkamp,Sales,144534
14488,Zijian Luks,Human Resources,87306
14489,Khue Lanzelotte,Marketing,82269
14490,Tran Azulay,Customer Service,76611
14493,Shuichi Nannarelli,Finance,90678
14494,Yannis Azadmanesh,Production,66541
14494,Yannis Azadmanesh,Quality Management,66541
14495,Tokuyasu Denna,Human Resources,69179
14497,Armond Molenkamp,Marketing,62268
14498,Xiong Selenyi,Human Resources,69083
14499,Vasilis Bernardinello,Production,76871
14500,Rutger Malabarba,Production,79013
14501,Taizo Kroft,Production,85841
14502,Abdulla Simkin,Development,66543
14503,Bernd Beerel,Production,61963
14504,Lidong Sidje,Production,62200
14504,Lidong Sidje,Customer Service,62200
14506,Marsal Silva,Development,69619
14507,Tsuneo Gimbel,Marketing,95093
14508,Shahid Babu,Sales,136392
14509,Danil Aloia,Finance,54787
14510,Elzbieta Peir,Production,93122
14511,Otilia Luks,Development,54138
14512,Oldrich Lupu,Production,90942
14513,Samphel Barreiro,Sales,111073
14513,Samphel Barreiro,Marketing,111073
14515,Kazuhisa Versino,Quality Management,84476
14516,Kristian Underwood,Sales,99268
14517,Kwangho Hatcliff,Development,51780
14518,Patricia Peir,Production,74327
14519,Xiong Usery,Sales,81578
14521,Sumali Back,Quality Management,80562
14521,Sumali Back,Production,80562
14522,Chuanyi Ranta,Finance,62185
14523,Leif Busillo,Sales,131604
14524,Nobuyoshi Trogemann,Sales,116495
14525,Eben Neiman,Production,81313
14526,Arne Grabner,Finance,66018
14527,Arne Kroha,Sales,82508
14529,Murthy Covnot,Finance,83517
14530,Branimir Luks,Production,46188
14531,Armond Ruther,Development,80982
14532,Duangkaew Docker,Customer Service,60185
14532,Duangkaew Docker,Marketing,60185
14534,Heeju Vecchi,Development,72935
14535,Hugh Maksimenko,Research,58074
14536,Saeed Lieblein,Quality Management,48360
14537,Babette Engelmann,Quality Management,74613
14538,Itzchak Krone,Sales,101574
14540,Khosrow Hebden,Development,72647
14541,Suebskul Terwilliger,Sales,113206
14542,Keiichiro Navazio,Production,82064
14542,Keiichiro Navazio,Customer Service,82064
14543,Xiaoshan Chleq,Production,57955
14544,Licheng Janetzko,Sales,130345
14546,Brigham Moehrke,Production,87297
14547,Hongzhu Stifter,Marketing,94774
14548,Raimond Ernst,Human Resources,51144
14549,Alain Kopetz,Sales,76742
14550,Mechthild Kriebel,Sales,75687
14550,Mechthild Kriebel,Marketing,75687
14552,Ibibia Snyers,Development,60243
14553,Uri Selvestrel,Sales,87176
14554,Quingbo Bharadwaj,Marketing,88575
14555,Nigel Nyrup,Development,57443
14556,Fatemeh Zultner,Production,69521
14557,Pramod Argence,Quality Management,53617
14558,Saeed Vanwelkenhuysen,Quality Management,86442
14558,Saeed Vanwelkenhuysen,Production,86442
14560,Elrique Driscoll,Development,101373
14562,Shunichi Peroz,Sales,47064
14563,Xuejia Douceur,Customer Service,57220
14564,Tadahiro Christ,Human Resources,64120
14565,Edwin Kroft,Customer Service,89871
14567,Heping Lammel,Development,65210
14567,Heping Lammel,Research,65210
14568,Baoqiu Kakkad,Development,67266
14569,Shaz Pagter,Development,69610
14570,Chinho Bala,Marketing,72506
14571,Shooichi Pavlopoulou,Development,66969
14572,Jasminko Remmele,Development,52769
14574,Yolla Kaiserswerth,Production,52759
14575,Aluzio Anick,Sales,104260
14577,Shawna Harbusch,Quality Management,62022
14578,Leandro Speel,Development,49894
14579,Tomofumi Weedon,Production,45057
14580,Hilari Roison,Development,91723
14581,Gao Condotta,Development,100478
14582,Kiyokazu Morrin,Development,47413
14583,Duke Senzako,Production,63789
14584,Oldrich Undy,Production,55004
14586,Mabry Katiyar,Production,87006
14587,Guangming Vural,Development,80164
14588,Amalendu McAlpine,Development,65671
14589,Shawna Narahari,Customer Service,48536
14591,Martijn Akiyama,Sales,76982
14592,Paddy Keohane,Production,51479
14593,Subhankar Cincotta,Finance,87517
14594,Arra Munos,Research,74130
14595,Margareta Demian,Sales,87448
14596,Vesna Khamsi,Production,65768
14596,Vesna Khamsi,Development,65768
14597,Aloke Ritcey,Sales,45186
14598,Brigham Dusink,Development,65315
14600,Jayson Cairo,Customer Service,68775
14601,Cedric Soicher,Customer Service,47934
14603,Lech Marquardt,Development,86553
14604,Paloma Hammerschmidt,Sales,70037
14605,Kellyn Cools,Customer Service,73164
14605,Kellyn Cools,Production,73164
14606,Kish Kroon,Development,61853
14607,Suzette Selvestrel,Sales,83430
14608,Ger Bridgland,Production,70442
14610,Lijia Merle,Sales,117735
14611,Marsja Coors,Sales,96981
14612,Sukumar Reutenauer,Production,87008
14614,Christoph Raczkowsky,Development,99767
14616,Kokou Rouquie,Production,61148
14617,Tse Parfitt,Production,68839
14618,Cedric Brlek,Sales,127971
14619,Debaprosad Lukaszewicz,Production,82881
14620,Jianhua Erev,Production,81027
14621,Souichi Wixon,Sales,101661
14622,Jixiang Lung,Development,53470
14623,Gina Savasere,Production,52957
14625,Kitty Szemeredi,Development,65996
14626,Adib Tramer,Production,77530
14626,Adib Tramer,Quality Management,77530
14627,Reinhold Zastre,Development,70330
14628,Pranjal Vandervoorde,Sales,99445
14630,Petter Sidje,Development,77228
14631,Theirry Pulkowski,Development,89926
14632,Gudjon McClurg,Quality Management,64257
14634,Shirish Lamba,Customer Service,57528
14634,Shirish Lamba,Production,57528
14636,Ottavia Rothe,Production,50019
14637,Aruna Syrzycki,Marketing,79622
14639,Arvind Hempstead,Sales,109712
14640,Toshimori Kornatzky,Development,60762
14642,Florian Kuhnemann,Development,87554
14644,Yefim Oxman,Sales,82906
14645,Laurentiu Glinert,Development,68273
14646,Jiafu dAstous,Development,45686
14647,Elliott Fioravanti,Human Resources,58919
14648,IEEE Lorys,Sales,112806
14650,Yuqun Georg,Quality Management,68684
14651,Bedrich Hopewell,Customer Service,65904
14652,Dannz Jayawardene,Marketing,95672
14653,Franziska Macedo,Quality Management,76784
14653,Franziska Macedo,Production,76784
14654,Moheb Remmele,Finance,86992
14657,Saddek Casperson,Sales,57460
14658,Mohd Morton,Sales,64221
14659,Sashi Adachi,Quality Management,68055
14660,Geoffrey Bugaenko,Marketing,70944
14661,Munir McAlpine,Production,70374
14662,Maya Maquelin,Sales,73515
14662,Maya Maquelin,Marketing,73515
14663,Xiaoqiang Schueller,Production,60787
14665,Honesty Brlek,Sales,98538
14667,Khatoun Slutz,Production,59680
14668,Weicheng Covnot,Quality Management,74266
14669,Faiza Hettesheimer,Development,74491
14670,Rance Karnin,Quality Management,50644
14671,Elliott Perri,Production,74172
14672,Parto Pietracaprina,Development,69175
14672,Parto Pietracaprina,Customer Service,69175
14674,Rosalie Engelmann,Production,56131
14675,Teunis Angel,Human Resources,66333
14676,Bikash Zedlitz,Sales,90237
14677,Herbert Sifakis,Production,82537
14678,Angus Constantine,Customer Service,44773
14679,Danae Chepyzhov,Development,70271
14681,Jaihie Suermann,Development,67529
14683,Alois Basart,Customer Service,71353
14683,Alois Basart,Production,71353
14684,Jayesh Przulj,Sales,73973
14685,Deborah Kawashimo,Sales,110941
14686,Oldrich Deville,Sales,80391
14687,Sakthirel Osgood,Production,57828
14689,Xuejun Staudhammer,Development,65571
14690,Yechezkel Bellone,Development,68486
14691,Ulf Bolsens,Development,69053
14692,Annemarie Lamba,Quality Management,62978
14692,Annemarie Lamba,Production,62978
14693,Brewster Stranks,Customer Service,92383
14694,Nigel Suessmith,Production,66446
14696,Shuky Binkley,Production,52666
14697,Emdad Thibadeau,Research,79241
14698,Kirk Kambil,Finance,72191
14699,Rosalyn Grabner,Research,71128
14701,Kwee Nittel,Customer Service,76906
14701,Kwee Nittel,Production,76906
14702,Shrikanth Keustermans,Quality Management,57739
14703,Boutros Gonthier,Development,54257
14704,Masato Maierhofer,Production,45797
14705,Stella Leonhardt,Sales,92568
14706,Hatem Guting,Sales,73806
14707,Dung Barreiro,Sales,99505
14709,Gennady Gente,Production,91893
14710,Mahmut Hainaut,Marketing,71444
14711,Bangqing McDermid,Customer Service,50128
14711,Bangqing McDermid,Production,50128
14712,Atreyi Bauknecht,Production,76359
14714,Anwar Ghemri,Human Resources,56111
14715,Chuanyi Knightly,Sales,67173
14716,Cullen Kusakabe,Production,73843
14717,Willard Marsiglia,Customer Service,56166
14718,Arto Gniady,Customer Service,61077
14719,Willard Luga,Customer Service,69689
14719,Willard Luga,Production,69689
14720,Shushma Trystram,Quality Management,55284
14721,Jordanka Vanwelkenhuysen,Sales,101116
14723,Constantino Assaf,Human Resources,55464
14724,Aron Lemarechal,Finance,100143
14726,Uri Weedman,Development,70634
14727,Maik Rathonyi,Marketing,60796
14728,Serap Cichocki,Finance,106102
14729,Zissis Pusterhofer,Development,74610
14729,Zissis Pusterhofer,Quality Management,74610
14730,Deniz Hanabata,Human Resources,65489
14731,Hyuckchul Roccetti,Customer Service,51015
14733,Adam Hofting,Finance,72571
14734,Uri Danner,Production,63803
14735,Hisao Kavanagh,Sales,73901
14736,Martial Bala,Sales,89726
14737,Houman Impagliazzo,Sales,95720
14738,Changho Himler,Human Resources,63161
14738,Changho Himler,Finance,63161
14739,Ute Piancastelli,Development,54745
14741,Dinkar Menyhert,Production,85638
14743,Moriyoshi Murillo,Development,75788
14744,Uri Munos,Quality Management,50731
14745,Dines Penttonen,Production,66410
14746,Uri Baalen,Production,62763
14747,Toong Leppanen,Sales,83112
14748,Marek Shihab,Marketing,72910
14749,Rutger Swiss,Quality Management,51148
14749,Rutger Swiss,Development,51148
14750,Sadok Boguraev,Development,44692
14752,Mariusz Azuma,Development,69424
14754,Leon Garnham,Development,65402
14755,Alejandra Stanger,Human Resources,55612
14756,Mohua Plesums,Development,86033
14757,Kerhong Eiter,Human Resources,93427
14757,Kerhong Eiter,Finance,93427
14758,Adin Bolsens,Sales,80099
14760,Cathie Birge,Production,51194
14761,Yunming Rettelbach,Sales,108326
14762,Kayoko Bolotov,Customer Service,72893
14763,Ayakannu Hedayat,Production,58918
14764,Ronghao Callaway,Production,85240
14765,Maria Montemayor,Development,82538
14766,Jaewoo Gerteisen,Marketing,69134
14768,Khedija Winter,Development,113102
14769,Paraskevi Demeyer,Quality Management,59740
14771,Lene Chelton,Customer Service,50038
14773,Phuoc Hutton,Production,58780
14775,Rutger Nitta,Development,87613
14775,Rutger Nitta,Research,87613
14776,Khoa Muchinsky,Research,75521
14777,Danco Slobodova,Production,65456
14779,Xianlong Benaini,Development,53595
14780,Marlo Bruckman,Production,75362
14781,Huican Rissland,Production,85141
14782,Mizuhito Highland,Production,71944
14783,Gennadi Fasbender,Sales,127563
14784,Zdislav Isard,Development,70566
14785,Zhonghua Kaiser,Customer Service,79504
14785,Zhonghua Kaiser,Production,79504
14786,Duke Hainaut,Customer Service,65431
14788,Eishiro Vigier,Development,46754
14789,Pintsang Lanphier,Development,57642
14791,Magy Garrabrants,Development,49249
14792,Aiichiro Michaeli,Production,56496
14793,Stein Uchoa,Development,52359
14794,Sreekrishna Munro,Production,58382
14795,Dung Merkl,Production,46942
14795,Dung Merkl,Customer Service,46942
14796,Huan Chepyzhov,Marketing,56556
14797,Gonzalo Bala,Development,57551
14799,Mrinalini Ponthieu,Development,66854
14800,Mabry Camurati,Production,53095
14801,Peternela Middleton,Development,69906
14802,Almudena Kamble,Development,57818
14804,Danai Erev,Finance,82676
14805,Elliott Ramalingam,Sales,115322
14808,Pragnesh Billingsley,Development,65830
14809,Leaf Wrigley,Production,47976
14810,Sreekrishna Gips,Development,70420
14811,Sigeru Hutton,Development,87402
14812,Zeydy Peir,Production,75722
14813,Naftali Alpin,Sales,116273
14814,Odysseas Nishimukai,Customer Service,63944
14815,Valeri Vanwelkenhuysen,Development,43247
14817,Gaurav Masaki,Development,59326
14817,Gaurav Masaki,Research,59326
14818,Wayne Falco,Production,56183
14819,Mohua Steinauer,Development,63024
14820,Poornachandra Bratsberg,Marketing,99233
14821,Oguz Kilgore,Development,53881
14823,Debaprosad Grabner,Production,84864
14824,Jeane Luby,Quality Management,66116
14825,Sachem Imataki,Development,75388
14826,Pohua Radivojevic,Sales,111036
14827,Wuxu Lortz,Sales,111005
14828,Christfried Kropf,Human Resources,50404
14828,Christfried Kropf,Finance,50404
14829,Bojan Wilharm,Customer Service,92611
14832,Torsten Siprelle,Customer Service,54668
14833,Jaques Welham,Human Resources,68265
14835,Kamakshi Emmart,Production,61787
14836,Chiradeep Paludetto,Sales,68597
14836,Chiradeep Paludetto,Marketing,68597
14837,Perry Cappello,Sales,79549
14838,Inderjeet Yurek,Sales,70086
14839,Changho Cronin,Development,60492
14841,Stein Poulakidas,Sales,65989
14842,Anneke Godskesen,Sales,69033
14843,Yaghout Swick,Production,66962
14844,Mats Rabejac,Production,78539
14844,Mats Rabejac,Customer Service,78539
14845,Theron Homond,Sales,72593
14847,Matk Perng,Sales,84768
14848,Greger Tagansky,Development,56055
14849,Aluzio Ashish,Finance,90860
14850,Shigehiro Tchuente,Finance,48742
14851,Mani Krogh,Finance,62592
14852,George Lindenbaum,Human Resources,76752
14853,Taiji Nergos,Development,82831
14855,Feipei Bergere,Development,82242
14855,Feipei Bergere,Research,82242
14856,Bluma Bernardinello,Production,69043
14857,Falguni VanScheik,Development,45810
14858,Arie Taubman,Customer Service,50377
14860,Magdalena Narwekar,Quality Management,80970
14861,Bangqing Piazza,Development,47533
14862,Jessie Lung,Human Resources,53956
14863,Achilleas Yavatkar,Sales,51381
14864,Yannis Hebert,Sales,68100
14866,Takahira Gihr,Production,63680
14867,Boguslaw Bauknecht,Development,99872
14868,Brigham Lupu,Human Resources,69884
14869,Mayuko Redmiles,Development,66998
14870,Weicheng Stranks,Development,64800
14872,Tonny Zaccaria,Research,63554
14873,Stepehn Erev,Research,77686
14873,Stepehn Erev,Development,77686
14874,Lijie Socorro,Development,49304
14875,Chiradeep Beetstra,Production,72092
14876,Tadahiko Ibel,Production,100207
14877,Arto Meriste,Development,67101
14878,Lorien Arlazarov,Production,47779
14879,Anyuan Sigstam,Development,79876
14881,Demos Mateescu,Sales,82453
14881,Demos Mateescu,Marketing,82453
14882,Malu Matzen,Sales,107050
14884,Mariusz Reeker,Development,78737
14885,Mansur Thisen,Quality Management,55848
14887,Gor Borovoy,Marketing,62376
14888,Temple Barriga,Sales,93102
14891,Lalit Smeets,Sales,113471
14893,Jacqueline Bael,Development,73793
14894,Achilleas Picaronny,Sales,123055
14895,Barna Fioravanti,Human Resources,69564
14896,Subbu Levergood,Finance,54688
14897,Alair Grabner,Research,68829
14898,Gurbir Jakobus,Sales,74418
14899,Alejandro Casley,Sales,89313
14899,Alejandro Casley,Finance,89313
14900,Becky Gecseg,Development,87807
14902,Basant Zaccaria,Development,47126
14903,Shalesh Poehlman,Sales,79968
14904,Chaitali Ouhyoung,Sales,73458
14906,Adil Parveen,Research,86951
14907,Nakhoon Luga,Sales,90380
14908,Kerhong Flanders,Production,56067
14908,Kerhong Flanders,Development,56067
14909,Mohan Kamble,Development,57340
14910,Georgy Bahi,Production,57607
14911,Xiaobin Chelton,Production,87616
14912,Remko Akiyama,Development,75121
14914,Gretta Benzaken,Development,43603
14915,Huican Picco,Production,54569
14916,Fumino Narlikar,Human Resources,54724
14916,Fumino Narlikar,Marketing,54724
14917,Munir Hofman,Human Resources,55937
14919,Sajjad Azumi,Development,61601
14920,Billur Eugenio,Customer Service,57900
